RESUMO,TEXTO,LABEL
0,Vídeo de 2018 em que Temer rebate acusações de Haddad sobre golpismo circula como atual,Themer [sic] manda Hadade [sic] ir tomar naquele lugar com todas as letras 11/02/23,False
0,Vídeo de 2018 em que Temer rebate acusações de Haddad sobre golpismo circula como atual,"O ex-presidente Michel Temer não publicou no último dia 11 um vídeo em que rebate acusações sobre golpismo e críticas contra a reforma trabalhista feitas pelo atual ministro da Fazenda, Fernando Haddad. A gravação foi publicada por Temer em setembro de 2018, durante a campanha eleitoral em que o petista disputou a Presidência da República com Jair Bolsonaro (PL).",True
0,Vídeo de 2018 em que Temer rebate acusações de Haddad sobre golpismo circula como atual,"No vídeo, Temer defende que assumiu a posição de presidente segundo prega a Constituição Federal após o impedimento de Dilma Rousseff. O então chefe do Executivo também citou dados sobre emprego e negou que a reforma trabalhista aprovada durante seu mandato tenha sido responsável por tirar direitos dos trabalhadores.",True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","A imunidade natural é duradoura e NA PIOR DAS HIPÓTESES tão eficaz quanto as vacinas para prevenção de reinfecção ou de formas severas da doença (...) Como justificar obrigar pessoas que JÁ TIVERAM INFECÇÃO POR COVID a serem vacinadas se, na verdade, já estavam imunes? Malversação do dinheiro público, exposição de pessoas a risco desnecessário",False
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","Uma pesquisa publicada na revista científica The Lancet em fevereiro de 2023 tem sido difundida de forma distorcida nas redes para fazer crer que pessoas que já tiveram Covid-19 não precisam se vacinar. As publicações também sugerem que a imunidade natural, adquirida após contrair a doença, seria melhor do que tomar duas doses das vacinas de mRNA (RNA mensageiro) da Pfizer e da Moderna.",True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","A metanálise agregou os resultados de 65 estudos feitos em 19 países e apontou que o nível de eficácia e duração da proteção contra reinfecção, doença sintomática e doença grave de pessoas que já tiveram Covid-19 é ao menos equivalente em relação a pessoas que nunca tiveram a doença e tomaram duas doses dos imunizantes da Pfizer e da Moderna. Essa conclusão, no entanto, não dispensa a necessidade de vacinas, como é pontuado no estudo.",True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","Stephen Lim, diretor de Ciência e Engenharia do IMHE (Instituto de Métricas e Avaliação em Saúde), da Universidade de Washington (EUA), e principal autor da pesquisa, afirmou ao Aos Fatos por email que os dados não permitem concluir que a imunidade obtida por infecção seja melhor que a vacinação, que é a forma mais segura de se proteger contra a doença. Essa visão é corroborada pela SBIm (Sociedade Brasileira de Imunizações).",True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","“Mencionamos claramente no estudo que a proteção de uma infecção prévia em comparação com a conferida pela vacinação deve ser ponderada contra os riscos de morbidade e mortalidade graves associados à infecção inicial”, disse Lim.",True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","Devem ser considerados ainda fatores como o perfil de risco dos indivíduos, o tempo decorrido após a infecção e a variante do vírus, já que o nível de proteção muda de acordo com a cepa e diminui com o tempo.",True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","“A vacinação é importante para proteger populações de alto risco, como pessoas com mais de 60 anos; aquelas com comorbidades; pessoas que não foram previamente infectadas ou vacinadas; e aqueles que foram infectados ou receberam a última dose de vacina há mais de seis meses”, continua o pesquisador.",True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","A análise não permite dizer o quão longínqua é a imunidade natural, uma vez que não foram analisados dados após dez meses a partir da infecção inicial, nem a proteção fornecida pela combinação entre a vacinação e a infecção natural.",True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","Os pesquisadores também alertam no estudo que algumas informações, como status de infecção anterior e internações hospitalares, foram medidas de maneira diferente ou incompleta e podem influenciar a estimativa de proteção.",True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","Análise. A metanálise levou em consideração apenas as seguintes variantes do vírus Sars-Cov-2, que causa a Covid-19: ancestral de Wuhan, alfa (B.1.1.7), beta (B.1.351), delta (B.1.617.2), ômicron (BA.1) e suas sublinhagens (BA.2 and BA.4/BA.5). Não foi analisada, por exemplo, a P.1, que ficou conhecida como a “variante de Manaus”, que foi determinante para o colapso do sistema de saúde da capital amazonense.",True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor",Confira abaixo um resumo dos principais resultados:,True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","A infecção de uma variante pré-ômicron gerou uma proteção estimada contra a reinfecção de uma variante também pré-ômicron de cerca de 85% em um mês, mas caiu para cerca de 79% em dez meses;
A proteção de uma infecção de variante pré-ômicron contra a reinfecção pela variante ômicron BA.1 foi menor — 74% em um mês — e diminuiu para 36% em dez meses;
A análise de cinco estudos que relataram doença grave (incluindo hospitalização e morte) apontou que a proteção permaneceu alta por dez meses: 90% para a linhagem original do coronavírus, alfa e delta, e 88% para a ômicron BA.1;
Seis estudos que avaliaram a proteção especificamente contra sublinhagens ômicron (BA.2, BA.4 e BA.5) sugeriram proteção significativamente reduzida quando a infecção anterior era variante pré-ômicron. Porém, quando a infecção anterior foi ômicron, a proteção foi mantida em um nível mais alto.",True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","A infecção de uma variante pré-ômicron gerou uma proteção estimada contra a reinfecção de uma variante também pré-ômicron de cerca de 85% em um mês, mas caiu para cerca de 79% em dez meses;",True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor",A proteção de uma infecção de variante pré-ômicron contra a reinfecção pela variante ômicron BA.1 foi menor — 74% em um mês — e diminuiu para 36% em dez meses;,True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","A análise de cinco estudos que relataram doença grave (incluindo hospitalização e morte) apontou que a proteção permaneceu alta por dez meses: 90% para a linhagem original do coronavírus, alfa e delta, e 88% para a ômicron BA.1;",True
0,"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","Seis estudos que avaliaram a proteção especificamente contra sublinhagens ômicron (BA.2, BA.4 e BA.5) sugeriram proteção significativamente reduzida quando a infecção anterior era variante pré-ômicron. Porém, quando a infecção anterior foi ômicron, a proteção foi mantida em um nível mais alto.",True
0,Empresa alugou ônibus para petistas irem à posse de Lula e para bolsonaristas no dia 8,Dona alugou ônibus para integrantes do PT para 8 de janeiro de 2023,False
0,Empresa alugou ônibus para petistas irem à posse de Lula e para bolsonaristas no dia 8,"Um trecho da edição de 20 de fevereiro do Jornal da Manhã, da Jovem Pan News, tem sido difundido nas redes sociais para alegar que a empresa FlechaTur, dona de um ônibus apreendido após os atos golpistas em Brasília, em 8 de janeiro, alugou o veículo para que petistas participassem dos ataques, o que é falso.",True
0,Empresa alugou ônibus para petistas irem à posse de Lula e para bolsonaristas no dia 8,"Durante a edição do telejornal é dito somente que a empresa alugou o mesmo ônibus para que apoiadores do PT participassem da posse de Lula em 1º de janeiro. O serviço foi prestado entre os dias 31 de dezembro e 2 de janeiro — ou seja, foi encerrado seis dias antes dos ataques a Brasília.",True
0,Empresa alugou ônibus para petistas irem à posse de Lula e para bolsonaristas no dia 8,"O ônibus da FlechaTur foi apreendido pela PRF (Polícia Rodoviária Federal) em Sorriso (MT), após ordem do ministro do STF (Supremo Tribunal Federal) Alexandre de Moraes para que fossem retidos veículos envolvidos nos atos golpistas. A empresa afirmou que o ônibus deixou apoiadores de Bolsonaro do município mato-grossense de Tangará da Serra na capital federal em 7 de janeiro. O veículo retornou na mesma data para outro compromisso em Sorriso, onde foi parado pela PRF no dia seguinte.",True
0,Empresa alugou ônibus para petistas irem à posse de Lula e para bolsonaristas no dia 8,"A citação da locação anterior do ônibus a integrantes do PT é parte do argumento usado pela empresa para reaver o veículo e dizer que atua “sem matizes ideológicos ou partidários, conferindo a todos igualdade de tratamento independentemente de sexo, raça, religião ou orientação política”. A FlechaTur também alega que os proprietários da empresa “não contribuíram para a ocupação e depredação de prédios públicos, não participaram de aglomeração em frente a quartéis”, tampouco “incitaram nenhuma manifestação”.",True
0,Reportagem de 2019 sobre atos contra decisão do STF circula como se fosse recente,"Enquanto isso no Carnaval, 18/02/2023. O sábado foi de protestos em todo o Brasil",False
0,Reportagem de 2019 sobre atos contra decisão do STF circula como se fosse recente,"Um trecho da edição de 9 de novembro de 2019 do Jornal da Record tem circulado nas redes fora de contexto para sugerir que uma série de protestos ocorreram no país no último sábado (18), durante o Carnaval. Os atos noticiados pelo telejornal ocorreram após o STF decidir, no dia 7 daquele mês, que um indivíduo só poderia ser preso após o esgotamento de todos os recursos legais. Até então, o Judiciário podia determinar a prisão depois da sentença em segunda instância.",True
0,Reportagem de 2019 sobre atos contra decisão do STF circula como se fosse recente,"A mudança no entendimento beneficiou uma série de réus da Operação Lava Jato, incluindo o presidente Lula, à época preso após condenação em segunda instância no caso do triplex no Guarujá (SP). A revisão feita pela corte e a posterior libertação do petista foram o estopim de protestos em diversas capitais brasileiras, como São Paulo, Rio de Janeiro, Porto Alegre e Salvador.",True
0,Reportagem de 2019 sobre atos contra decisão do STF circula como se fosse recente,"Julgamento. Por 6 votos a 5, o STF decidiu em 7 de novembro de 2019 que a execução de uma pena só pode ocorrer depois de um processo transitar em julgado — ou seja, depois que todos os recursos forem esgotados. A decisão, que se deu a partir de ações dos partidos PEN (atual Patriota) e PC do B, além da OAB (Ordem dos Advogados do Brasil), foi baseada no princípio da presunção da inocência, uma das cláusulas pétreas da Constituição.",True
0,Reportagem de 2019 sobre atos contra decisão do STF circula como se fosse recente,"O entendimento vigente até então, de 2016, era o de que a execução das penas poderia se dar a partir da sentença em segunda instância. Em alguns casos específicos, no entanto, o réu pode recorrer a instâncias superiores, como o STJ (Superior Tribunal de Justiça) e o STF.",True
0,Fotos de Eduardo Paes com Sérgio Cabral no Carnaval de 2016 circulam como atuais,Cabral e Paes! Rio de Janeiro Carnaval de 2023! Pra quem quiser acreditar!,False
0,Fotos de Eduardo Paes com Sérgio Cabral no Carnaval de 2016 circulam como atuais,"Fotos que mostram um encontro entre o prefeito do Rio de Janeiro, Eduardo Paes, e o ex-governador Sérgio Cabral, na Marquês de Sapucaí, não são de 2023, como afirmam publicações nas redes sociais. Os registros foram feitos pela jornalista Idiana Tomazelli, do jornal O Estado de S. Paulo, no Carnaval de 2016, em fevereiro daquele ano.",True
0,Fotos de Eduardo Paes com Sérgio Cabral no Carnaval de 2016 circulam como atuais,"Em 2023, Eduardo Paes participou de desfiles de escolas de samba e tirou fotos ao lado de políticos. Não há qualquer registro público, no entanto, que mostre um encontro entre Paes e Cabral nas festividades deste ano.",True
0,Fotos de Eduardo Paes com Sérgio Cabral no Carnaval de 2016 circulam como atuais,"Em 2016, o ex-governador dançou ao lado de Paes durante o desfile da escola de samba Acadêmicos do Salgueiro. Eles trocaram abraços e posaram para fotos. Meses depois, em novembro, Cabral foi preso preventivamente por suspeita de receber propina para a concessão de obras públicas, na esteira da Operação Lava Jato.",True
0,Fotos de Eduardo Paes com Sérgio Cabral no Carnaval de 2016 circulam como atuais,"Cabral foi solto em dezembro de 2022 após o STF (Supremo Tribunal Federal) revogar o mandado de prisão preventiva contra ele. A defesa do ex-governador argumentou que o prazo da prisão era excessivo, o que foi acatado pelos ministros da Segunda Turma da corte. O ex-governador ficou em prisão domiciliar até fevereiro deste ano, por outros processos aos quais responde. Desde então, novas medidas foram estabelecidas, como o uso de tornozeleira eletrônica.",True
0,Fotos de Eduardo Paes com Sérgio Cabral no Carnaval de 2016 circulam como atuais,"Condenações. Sérgio Cabral foi condenado em 23 processos, cujas penas somam mais de 400 anos de reclusão. Até hoje, no entanto, não houve sentença definitiva contra o político.",True
0,Transporte público gratuito para idosos não foi revogado,"“Pacheco oficializa a fim da medida provisória de R$ 2,5 bilhões para a gratuidade a idosos em ônibus, trens e metrô em todo o país. Isso significa que os idosos agora vão ter que pagar passagem.”",False
0,Transporte público gratuito para idosos não foi revogado,"O transporte público gratuito a idosos acima de 65 anos não foi revogado e não há decisão do presidente do Senado nesse sentido, como tem sido dito nas redes. As publicações confundem a perda de validade da MP 1.134, que garantia verba federal a estados e municípios, com um direito que é assegurado pelo Estatuto do Idoso desde 2003. De acordo com a lei, pessoas dessa faixa etária têm acesso livre a transportes coletivos públicos urbanos e semiurbanos, sendo necessária apenas a apresentação de documento que comprove a idade.",True
0,Transporte público gratuito para idosos não foi revogado,"A autora do vídeo desinformativo tira de contexto o título de uma reportagem publicada em 16 de fevereiro pelo site especializado Diário do Transporte, que noticia a perda de validade da MP 1.134. O texto é factualmente correto e explica que o fim da vigência não significa que o transporte público deixará de ser gratuito para idosos — informação omitida pela peça que circula nas redes.",True
0,Transporte público gratuito para idosos não foi revogado,"Assinada pelo presidente Jair Bolsonaro (PL) em agosto do ano passado, a medida provisória abria crédito extraordinário de R$ 2,5 bilhões para auxiliar estados e municípios a garantir a gratuidade do transporte público a idosos. O dinheiro foi enviado ainda no ano passado a 539 cidades, conforme anúncio do próprio Ministério do Desenvolvimento Regional.",True
0,Transporte público gratuito para idosos não foi revogado,anúncio do próprio Ministério do Desenvolvimento Regional,True
0,Transporte público gratuito para idosos não foi revogado,"Como se tratava de uma medida provisória, o texto perdeu a validade no dia 2 de fevereiro deste ano. Isso porque, segundo a Constituição, medidas provisórias perdem o efeito caso não sejam apreciadas pelo Legislativo até 120 dias após entrarem em vigor. Na prática, a perda de validade não traz qualquer impacto, já que o dinheiro já foi distribuído.",True
0,Transporte público gratuito para idosos não foi revogado,"São Paulo. A autora de um dos vídeos que viralizaram afirma ainda que o único estado que assegura a gratuidade do transporte público a idosos é São Paulo, graças ao governador Tarcísio de Freitas (Republicanos), o que também não é verdade. O que o governador fez, na verdade, foi regulamentar uma lei aprovada pela Alesp (Assembleia Legislativa do Estado de São Paulo) que estende a gratuidade a idosos a partir dos 60 anos.",True
0,Transporte público gratuito para idosos não foi revogado,"A possibilidade de ampliação da faixa etária beneficiada está prevista no Estatuto do Idoso. A medida já foi adotada por municípios como Manaus, Macapá e Belém.",True
0,É falso que Mangueira retratou Jesus como ladrão no Carnaval de 2023,A escola de samba da Mangueira colocou Jesus como ladrão sendo preso pelos policiais #carnaval2023,False
0,É falso que Mangueira retratou Jesus como ladrão no Carnaval de 2023,"Posts nas redes enganam ao difundir que a escola de samba Estação Primeira de Mangueira, do Rio de Janeiro, retratou Jesus como um ladrão sendo preso pela polícia no desfile ocorrido na madrugada de segunda-feira (20). Na verdade, as cenas difundidas pelas publicações checadas são do desfile de 2020. Naquele ano, a agremiação apresentou em sua comissão de frente uma releitura de Cristo como uma pessoa vinda da favela, acompanhada de apóstolos negros, e que sofre violência policial.",True
0,É falso que Mangueira retratou Jesus como ladrão no Carnaval de 2023,"O então carnavalesco da escola, Leandro Vieira, campeão com a Imperatriz Leopoldinense neste ano, afirmou ao jornal O Globo que o enredo de 2020, intitulado “A verdade vos fará livre”, era a favor da dignidade humana pregada por Jesus. “O desfile da Mangueira pode ser entendido como uma homenagem aos valores originais de Cristo, como a fraternidade, a compaixão e o abraço aos diferentes”, disse. O enredo da escola, que ficou em sexto lugar naquele ano, foi criticado pelo então presidente Jair Bolsonaro (PL).",True
0,É falso que Mangueira retratou Jesus como ladrão no Carnaval de 2023,"Em 2023, a Mangueira apresentou enredo sobre a construção das visões da África na Bahia, com destaque para o protagonismo feminino e questões como o racismo. A comissão de frente da escola, que estará no desfile das campeãs, no sábado (25), após ficar em quinto lugar, foi composta por orixás que saiam de uma árvore sagrada e não fazia referência a Jesus Cristo.",True
0,É falso que Jill Biden disse que não se encontrou com Janja porque ‘não simpatiza’ com ela,"Ela [Jill Biden] disse o seguinte: ‘Eu não sou obrigada a me encontrar com quem eu não me simpatizo. Mesmo sendo primeira-dama, eu tenho direito como pessoa a escolher com quem vou me relacionar’.",False
0,É falso que Jill Biden disse que não se encontrou com Janja porque ‘não simpatiza’ com ela,Posts nas redes enganam ao dizer que a primeira-dama Jill Biden teria divulgado uma nota na qual explicaria que não se encontrou com Janja na última sexta-feira (10) porque “não simpatiza” com a primeira-dama brasileira. Não há mensagem semelhante nas redes sociais da primeira-dama americana ou na imprensa.,True
0,É falso que Jill Biden disse que não se encontrou com Janja porque ‘não simpatiza’ com ela,"O casal presidencial viajou para os Estados Unidos no dia 9 de fevereiro. Janja tinha um encontro marcado com a mulher de Biden no dia seguinte, mas Jill cancelou o evento porque passou mal. Segundo a Casa Branca, a primeira-dama fez um teste de Covid-19, que resultou negativo.",True
0,É falso que Jill Biden disse que não se encontrou com Janja porque ‘não simpatiza’ com ela,"No mesmo dia, Jill iria almoçar com cônjuges de governadores americanos, mas também cancelou. A porta-voz da primeira-dama deu a mesma justificativa à CNN, de que ela se sentiu indisposta.",True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,Aqui no Nordeste tá blitz 24 hora [sic] pegando moto pra leiloar. Leiloar e arrecadar dinheiro,False
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,"Em vídeo difundido nas redes sociais no dia 11 de fevereiro, um homem não identificado pelo Aos Fatos afirma que está havendo apreensão de motos em todo o Nordeste com intuito de leiloá-las para aumentar a arrecadação nos estados. A informação é contestada por órgãos de segurança, como a PRF (Polícia Rodoviária Federal) e as secretarias de segurança pública de Alagoas, Bahia, Pernambuco, Piauí e Rio Grande do Norte.",True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,"A PRF informou que desde 15 de dezembro de 2022 realiza a Operação Rodovida 2022/2023. Criada há mais de duas décadas, a ação visa reduzir a violência no trânsito ao intensificar ações de segurança em trechos mais críticos.

As ações nacionais seguem um calendário único, possuem focos de atuação específicos e são realizadas simultaneamente em todos os estados do país. Operações voltadas para motocicletas e uso de celular no volante, por exemplo, aconteceram nos dias 3 e 17 de janeiro e 14 de fevereiro. Na data citada no vídeo, 11 de fevereiro, ocorreram ações de combate ao crime de embriaguez ao volante. Veja a seguir o cronograma da PRF:",True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,Ações. Cronograma de ações realizadas no âmbito da Operação Rodavida da PRF.,True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,Ações. Cronograma de ações realizadas no âmbito da Operação Rodavida da PRF.,True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,O Aos Fatos entrou em contato com as nove secretarias estaduais de segurança da região para questionar se houve intensificação de operações para apreensão de motos. Cinco responderam:,True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,"A SSP (Secretaria de Segurança Pública) de Alagoas informou que não houve aumento de operações policiais com o objetivo único de apreender motocicletas neste ano nem em anos anteriores. “Desconhecemos fatos relacionados ao aumento de apreensão de motos com o objetivo de reforçar a arrecadação do estado”, diz a SSP, o que foi corroborado pelo governo estadual;
A SSP da Bahia afirmou que não existe determinação de abordagens relacionadas a aumento de arrecadação. “A polícia atua com abordagem de veículos, buscando carros, motos e caminhões com restrições de roubo e furto, além de outras irregularidades”, diz o órgão;
A SDS (Secretaria de Defesa Social) de Pernambuco afirmou que as apreensões de motos realizadas pelas forças de segurança pública estaduais (Polícia Militar e Polícia Civil) ocorrem em abordagens de rotina e operações policiais, com o objetivo de coibir a violência;
A SSP do Piauí, por meio do Nuceac (Núcleo Central de Estatística e Análise Criminal), informou que a grande maioria das apreensões são provenientes de irregularidades administrativas. A secretaria afirmou também que não houve determinação para que fossem realizadas mais operações policiais visando a apreensão de motos no estado;
A Sesed (Secretaria da Segurança Pública e da Defesa Social) do Rio Grande do Norte afirmou desconhecer a situação relatada no vídeo.",True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,"A SSP (Secretaria de Segurança Pública) de Alagoas informou que não houve aumento de operações policiais com o objetivo único de apreender motocicletas neste ano nem em anos anteriores. “Desconhecemos fatos relacionados ao aumento de apreensão de motos com o objetivo de reforçar a arrecadação do estado”, diz a SSP, o que foi corroborado pelo governo estadual;",True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,"A SSP da Bahia afirmou que não existe determinação de abordagens relacionadas a aumento de arrecadação. “A polícia atua com abordagem de veículos, buscando carros, motos e caminhões com restrições de roubo e furto, além de outras irregularidades”, diz o órgão;",True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,"A SDS (Secretaria de Defesa Social) de Pernambuco afirmou que as apreensões de motos realizadas pelas forças de segurança pública estaduais (Polícia Militar e Polícia Civil) ocorrem em abordagens de rotina e operações policiais, com o objetivo de coibir a violência;",True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,"A SSP do Piauí, por meio do Nuceac (Núcleo Central de Estatística e Análise Criminal), informou que a grande maioria das apreensões são provenientes de irregularidades administrativas. A secretaria afirmou também que não houve determinação para que fossem realizadas mais operações policiais visando a apreensão de motos no estado;",True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,A Sesed (Secretaria da Segurança Pública e da Defesa Social) do Rio Grande do Norte afirmou desconhecer a situação relatada no vídeo.,True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,"A SSP do Ceará pediu para entrar em contato com o Detran (Departamento Estadual de Trânsito), que não retornou. As secretarias de Maranhão, Paraíba e Sergipe não responderam ou não forneceram informações até a publicação desta reportagem.",True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,"O leilão de veículos recolhidos visa à desocupação do pátio dos departamentos estaduais de trânsito ou agentes conveniados quando não há interesse dos proprietários em recuperar o bem. Essa providência é tomada após 60 dias da data do recolhimento do veículo, e o dinheiro proveniente é usado para quitar as despesas com remoção e estadia, além das multas existentes no registro dos veículos.",True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,"Entre as condições que levam ao recolhimento do veículo estão, por exemplo, estacionar em local proibido, parar em vias públicas por falta de combustível e atraso no pagamento do CRLV (Certificado de Registro e Licenciamento de Veículos).

DPVAT. No vídeo, o homem também engana ao dizer que o governo Lula reajustou o seguro obrigatório DPVAT de R$ 12 para R$ 292. A taxa deixou de ser cobrada em 2021. Em 2020, último ano do seguro obrigatório, donos de carro pagaram R$ 5,21, e de motos, R$ 12,25. O valor de R$ 292 para motos foi cobrado em 2016. O não pagamento da taxa, caso fosse exigido, não implica no recolhimento do veículo.",True
0,É falso que estados do Nordeste coordenaram ações para leiloar motos,"Outras publicações enganosas checadas pelo Aos Fatos desde o começo do ano associam o governo de Lula a medidas impopulares para a categoria de motociclistas, como o aumento no Amazonas do IPVA, que é um imposto estadual, e uma destruição de motos, que não ocorreu no Brasil, mas na cidade de Nova York, nos Estados Unidos.",True
0,Tribunal internacional não determinou soltura de golpistas presos por ataques de 8 de janeiro,QUEM MANDOU LIBERTAR OS PATRIOTAS INOCENTES FOI O TRIBUNAL INTERNACIONAL,False
0,Tribunal internacional não determinou soltura de golpistas presos por ataques de 8 de janeiro,"Publicações nas redes sociais enganam ao afirmar que um tribunal internacional teria determinado a soltura de 154 bolsonaristas presos após os atos golpistas do dia 8 de janeiro. De acordo os dados mais recentes divulgados pela Seape-DF, em 14 de fevereiro, 148 das 154 pessoas cujos nomes aparecem no vídeo desinformativo ainda estão detidas nas penitenciárias da Papuda e da Colmeia, e uma foi liberada mediante monitoramento por tornozeleira eletrônica.",True
0,PT não pediu ao STF apreensão de CNH e passaporte de endividados,"A pedido do PT, STF decide que quem não quitar dívidas não poderá mais dirigir e nem sair do país.",False
0,PT não pediu ao STF apreensão de CNH e passaporte de endividados,"Não é verdade que o PT fez um pedido ao STF para que pessoas endividadas tenham a CNH e o passaporte apreendidos. Os posts que trazem essa afirmação distorcem o julgamento da ADI (Ação Direta de Inconstitucionalidade) 5.941, de autoria do partido, finalizado pelo tribunal no dia 9 de fevereiro.",True
0,PT não pediu ao STF apreensão de CNH e passaporte de endividados,"A decisão do STF se refere apenas a medidas que podem ser adotadas em processos judiciais e não se aplica a todas as pessoas com dívidas;
O PT, na verdade, pediu para que a apreensão dos documentos fosse considerada inconstitucional, mas teve seu pedido negado pela corte.",True
0,PT não pediu ao STF apreensão de CNH e passaporte de endividados,A decisão do STF se refere apenas a medidas que podem ser adotadas em processos judiciais e não se aplica a todas as pessoas com dívidas;,True
0,PT não pediu ao STF apreensão de CNH e passaporte de endividados,"O PT, na verdade, pediu para que a apreensão dos documentos fosse considerada inconstitucional, mas teve seu pedido negado pela corte.",True
0,PT não pediu ao STF apreensão de CNH e passaporte de endividados,"Em 2015, o Código de Processo Civil passou a permitir que juízes determinassem medidas para o cumprimento de ordens judiciais, como:",True
